Customer ID,Date,Subtotal,State,Country
4757,12/4/2012,30.11,,Canada
8951,12/4/2012,133.51,,Canada
8988,12/4/2012,73.19,,Canada
6666,12/4/2012,70.46,,Canada
8989,12/4/2012,57.91,,Canada
8093,12/4/2012,40.43,,Canada
8734,12/4/2012,54.24,,Canada
8200,12/5/2012,37.29,,Canada
8991,12/5/2012,45.09,,Canada
8989,12/5/2012,80.64,,Canada
8989,12/5/2012,82.9,,Canada
7066,12/5/2012,17.12,,Canada
2411,12/5/2012,123.4,,Canada
8798,12/5/2012,42.94,,Canada
8992,12/5/2012,44.3,,Canada
8993,12/5/2012,151.42,,Canada
7662,12/5/2012,109.38,,Canada
8995,12/5/2012,52.6,,Canada
8997,12/5/2012,70.06,,Canada
8916,12/6/2012,116.9,,Canada
8998,12/6/2012,30.98,,Canada
8999,12/6/2012,88.87,,Canada
9000,12/6/2012,28.25,,Canada
9001,12/6/2012,30.34,,Canada
9003,12/6/2012,32.71,,Canada
9004,12/6/2012,164.25,,Canada
9005,12/7/2012,195.89,,Canada
9006,12/7/2012,63.37,,Canada
9008,12/7/2012,35.54,,Canada
8815,12/7/2012,41.19,,Canada
6870,12/7/2012,53.56,,Canada
9002,12/7/2012,18.93,,Canada
8556,12/7/2012,210.53,,Canada
8734,12/7/2012,85.88,,Canada
9010,12/7/2012,100.34,,Canada
9012,12/7/2012,65.1,,Canada
9013,12/7/2012,11.24,,Canada
6553,12/7/2012,54.86,,Canada
9016,12/8/2012,12.88,,Canada
9020,12/8/2012,25.71,,Canada
9021,12/9/2012,144.59,,Canada
7,12/9/2012,0.4,,Canada
9024,12/9/2012,196.73,,Canada
8567,12/9/2012,55.97,,Canada
9025,12/9/2012,14.6,,Canada
8501,12/9/2012,22.2,,Canada
9027,12/9/2012,54.92,,Canada
6536,12/9/2012,28.25,,Canada
582,12/10/2012,45.53,,Canada
1630,12/10/2012,8.31,,Canada
9030,12/10/2012,126.62,,Canada
4685,12/10/2012,74.64,,Canada
5587,12/10/2012,7.46,,Canada
5291,12/10/2012,238.71,,Canada
7774,12/10/2012,37.18,,Canada
9031,12/10/2012,39.78,,Canada
5677,12/10/2012,97.35,,Canada
2413,12/10/2012,154.58,,Canada
9032,12/10/2012,16.7,,Canada
2092,12/10/2012,17.97,,Canada
8784,12/10/2012,195.67,,Canada
9033,12/10/2012,13.56,,Canada
9034,12/10/2012,14.3,,United States
1630,12/11/2012,4.46,,Canada
9035,12/11/2012,58.2,,Canada
9036,12/11/2012,15.59,,Canada
8989,12/11/2012,68.93,,Canada
9037,12/11/2012,122.72,,Canada
8654,12/11/2012,38.48,,Canada
9038,12/11/2012,82.26,,Canada
9039,12/11/2012,198.15,,Canada
3481,12/11/2012,140.54,,Canada
9040,12/11/2012,38.25,,Canada
9041,12/11/2012,32.71,,Canada
3861,12/11/2012,129.72,,Canada
9042,12/11/2012,16.33,,Canada
9043,12/11/2012,16.05,,Canada
8984,12/11/2012,61.22,,Canada
9045,12/11/2012,35.93,,Canada
3114,12/12/2012,375.56,,Canada
6378,12/12/2012,470.61,,Canada
9018,12/12/2012,4.46,,Canada
9018,12/12/2012,4.46,,Canada
9047,12/12/2012,118.65,,Canada
8406,12/12/2012,10.92,,Canada
7292,12/12/2012,30.91,,Canada
8059,12/12/2012,322.77,,Canada
9049,12/12/2012,6.6,,United States
6147,12/12/2012,86.58,,Canada
9050,12/12/2012,169.31,,Canada
9051,12/12/2012,46.84,,Canada
9052,12/12/2012,15.37,,Canada
9053,12/12/2012,235.62,,Canada
9054,12/12/2012,151.88,,Canada
9056,12/13/2012,8.7,,Canada
7980,12/13/2012,39.53,,Canada
9057,12/13/2012,65.43,,Canada
7683,12/13/2012,28.93,,Canada
6730,12/13/2012,312.53,,Canada
8720,12/13/2012,28.53,,Canada
1240,12/13/2012,91.25,,Canada
6725,12/13/2012,60.38,,Canada
8346,12/13/2012,154.92,,Canada
8077,12/13/2012,75.41,,Canada
8597,12/14/2012,78.49,,Canada
8815,12/14/2012,59.27,,Canada
8941,12/14/2012,77.29,,Canada
1631,12/14/2012,6.9,,Canada
8621,12/14/2012,56.44,,Canada
9059,12/14/2012,30.23,,Canada
8696,12/14/2012,101.14,,Canada
8563,12/14/2012,230.63,,Canada
8704,12/14/2012,44.86,,Canada
9061,12/15/2012,41.16,,Canada
9062,12/15/2012,59.55,,Canada
9063,12/15/2012,20.06,,Canada
9064,12/16/2012,24.58,,Canada
5693,12/16/2012,56.16,,Canada
900,12/16/2012,293.34,,Canada
8369,12/16/2012,21.75,,Canada
9065,12/17/2012,118.65,,Canada
9066,12/17/2012,33.67,,Canada
5232,12/17/2012,29.49,,Canada
6411,12/17/2012,100.57,,Canada
9068,12/17/2012,19.15,,Canada
8073,12/17/2012,103.8,,Canada
9069,12/17/2012,19.6,,Canada
9070,12/17/2012,61.48,,Canada
8163,12/18/2012,33.79,,Canada
2697,12/18/2012,110.2,,Canada
9071,12/18/2012,17.02,,Canada
9072,12/18/2012,44.64,,Canada
6411,12/18/2012,21.75,,Canada
9073,12/18/2012,28.25,,Canada
9074,12/18/2012,52.49,,Canada
9075,12/18/2012,42.94,,Canada
9076,12/18/2012,41.47,,Canada
9077,12/18/2012,93.77,,Canada
9078,12/18/2012,169.36,,Canada
9079,12/19/2012,26.44,,Canada
9080,12/19/2012,116.62,,Canada
6618,12/19/2012,39.55,,Canada
9081,12/19/2012,37.28,,Canada
5454,12/19/2012,186.12,,Canada
6544,12/19/2012,492.8,,Canada
8984,12/19/2012,74.18,,Canada
9082,12/19/2012,65.26,,Canada
8878,12/20/2012,157.3,,Canada
2065,12/20/2012,39.8,,Canada
9083,12/20/2012,42.66,,Canada
9085,12/20/2012,89.82,,Canada
9086,12/21/2012,32.42,,Canada
9087,12/21/2012,201.6,,Canada
9088,12/21/2012,22.88,,Canada
9090,12/22/2012,78.76,,Canada
9091,12/22/2012,15.71,,Canada
9092,12/23/2012,16.44,,Canada
9004,12/24/2012,33,,Canada
9094,12/24/2012,118.65,,Canada
8984,12/24/2012,106.42,,Canada
9095,12/26/2012,47.51,,Canada
9096,12/26/2012,23,,Canada
9097,12/26/2012,160.18,,Canada
7736,12/26/2012,17.97,,Canada
9098,12/26/2012,52.92,,Canada
5990,12/26/2012,101.7,,Canada
9099,12/27/2012,45.09,,Canada
8989,12/27/2012,12.5,,Canada
8989,12/27/2012,103.95,,Canada
9100,12/27/2012,45.14,,Canada
4485,12/27/2012,129.78,,Canada
9101,12/28/2012,42.84,,Canada
9102,12/28/2012,69.44,,Canada
9103,12/28/2012,201.71,,Canada
9104,12/28/2012,45.77,,Canada
8984,12/28/2012,120.41,,Canada
7736,12/28/2012,51.58,,Canada
9105,12/28/2012,47.93,,Canada
4445,12/29/2012,15.38,,Canada
8685,12/29/2012,31.29,,Canada
9108,12/29/2012,37.74,,Canada
9110,12/30/2012,137.97,,Canada
9111,12/30/2012,30.4,,Canada
9112,12/30/2012,42.32,,Canada
9113,12/31/2012,55.65,,United States
4053,12/31/2012,191.06,,Canada
2059,12/31/2012,78.14,,Canada
9115,1/1/2013,72.21,,Canada
9116,1/1/2013,42.94,,Canada
9117,1/1/2013,42.56,,Canada
9118,1/2/2013,34.35,,Canada
9109,1/2/2013,34.44,,Canada
9119,1/2/2013,104.32,,Canada
9120,1/2/2013,6.5,,Canada
9121,1/2/2013,4.04,,Canada
9122,1/2/2013,60.55,,United States
9123,1/2/2013,29.89,,Canada
9124,1/2/2013,23.62,,Canada
9125,1/2/2013,195.09,,Canada
6703,1/2/2013,119.76,,Canada
7980,1/2/2013,35.28,,Canada
9126,1/3/2013,28.14,,Canada
1995,1/3/2013,25.54,,Canada
9127,1/3/2013,174.59,,Canada
9128,1/3/2013,10.9,,Canada
9129,1/3/2013,19.61,,Canada
9130,1/3/2013,23.67,,Canada
7576,1/3/2013,46.61,,Canada
9131,1/4/2013,180.01,,Canada
9132,1/4/2013,181.23,,Canada
9133,1/4/2013,142.91,,Canada
6712,1/4/2013,373.73,,Canada
9134,1/4/2013,23.79,,Canada
9135,1/4/2013,44.58,,Canada
8937,1/4/2013,27.52,,Canada
9136,1/4/2013,142.38,,Canada
9137,1/4/2013,225.91,,Canada
9138,1/4/2013,25.2,,Canada
9141,1/4/2013,35.91,,Canada
9142,1/4/2013,83.84,,Canada
9143,1/4/2013,12.26,,Canada
9144,1/5/2013,74.38,,Canada
9145,1/5/2013,39.2,,Canada
9147,1/5/2013,81.38,,Canada
9148,1/5/2013,49.04,,Canada
4015,1/5/2013,16.96,,Canada
9149,1/5/2013,33.02,,Canada
8806,1/5/2013,62.65,,Canada
9151,1/6/2013,18.87,,Canada
4175,1/6/2013,40.68,,Canada
6763,1/6/2013,188.48,,Canada
2419,1/6/2013,124.7,,Canada
9152,1/6/2013,77.18,,Canada
9153,1/6/2013,26.25,,Canada
9154,1/6/2013,18.53,,Canada
9154,1/6/2013,18.53,,Canada
9155,1/6/2013,23.75,,United States
9156,1/7/2013,32.26,,Canada
3948,1/7/2013,102.43,,Canada
9157,1/7/2013,365.89,,Canada
7506,1/7/2013,53.79,,Canada
5492,1/7/2013,221.14,,Canada
9158,1/7/2013,14.18,,Canada
7623,1/7/2013,50.74,,Canada
3829,1/7/2013,77.34,,Canada
9159,1/7/2013,8.19,,Canada
9160,1/7/2013,91.07,,Canada
9161,1/7/2013,26.27,,Canada
4053,1/7/2013,23.22,,Canada
7173,1/7/2013,45.05,,Canada
9163,1/7/2013,18.19,,Canada
9164,1/8/2013,57.53,,Canada
7977,1/8/2013,22.84,,Canada
6695,1/8/2013,15.82,,Canada
8631,1/8/2013,29.32,,Canada
2925,1/8/2013,99.95,,Canada
8924,1/8/2013,201.39,,Canada
8527,1/8/2013,1188.08,,Canada
8736,1/8/2013,133.51,,Canada
8471,1/8/2013,68.3,,Canada
9165,1/8/2013,110.57,,Canada
9067,1/8/2013,480.9,,Canada
7031,1/8/2013,46.5,,Canada
9166,1/8/2013,11.97,,Canada
9167,1/8/2013,18.08,,Canada
9168,1/9/2013,131.32,,Canada
1375,1/9/2013,76.38,,Canada
9169,1/9/2013,37.54,,Canada
9157,1/9/2013,189.78,,Canada
3596,1/9/2013,63.11,,Canada
5882,1/9/2013,81.16,,Canada
8067,1/9/2013,84.31,,Canada
9171,1/9/2013,95.49,,Canada
9172,1/9/2013,57.18,,Canada
9173,1/9/2013,69.38,,Canada
8213,1/9/2013,10.17,,Canada
9174,1/10/2013,27.8,,United States
7623,1/10/2013,11.07,,Canada
3619,1/10/2013,382.04,,Canada
9175,1/10/2013,11.39,,Canada
9176,1/11/2013,128.76,,Canada
9176,1/11/2013,99.89,,Canada
7623,1/11/2013,55.94,,Canada
9177,1/11/2013,66.35,,Canada
4809,1/11/2013,46.1,,Canada
582,1/11/2013,31.36,,Canada
9179,1/12/2013,122.61,,Canada
9180,1/12/2013,129.22,,Canada
5164,1/12/2013,46.27,,Canada
9181,1/12/2013,88.2,,Canada
9182,1/12/2013,112.55,,Canada
8848,1/13/2013,49.04,,Canada
9184,1/13/2013,18.38,,Canada
2881,1/13/2013,60.62,,Canada
9185,1/13/2013,26.25,,Canada
2666,1/13/2013,65.99,,Canada
9186,1/14/2013,20.4,,Canada
5504,1/14/2013,61.25,,Canada
9187,1/14/2013,31.53,,Canada
5935,1/14/2013,113.93,,Canada
9188,1/14/2013,42.04,,Canada
213,1/14/2013,101.42,,Canada
4163,1/14/2013,103.62,,Canada
8584,1/14/2013,75.99,,Canada
8362,1/14/2013,63.9,,Canada
5492,1/15/2013,174.97,,Canada
8425,1/15/2013,152.43,,Canada
8838,1/15/2013,53.9,,Canada
8989,1/15/2013,56.7,,Canada
8486,1/15/2013,204.59,,Canada
9193,1/15/2013,101.87,,Canada
8612,1/15/2013,153.63,,Canada
8612,1/15/2013,13.22,,Canada
9194,1/15/2013,61.74,,Canada
8460,1/15/2013,33.39,,Canada
9195,1/15/2013,96.97,,Canada
9196,1/15/2013,28.25,,Canada
9197,1/15/2013,56.16,,Canada
9199,1/15/2013,61.96,,Canada
4015,1/15/2013,24.89,,Canada
5612,1/16/2013,48.15,,Canada
9201,1/16/2013,1104.02,,Canada
9119,1/16/2013,44,,Canada
9202,1/16/2013,250.74,,Canada
9203,1/16/2013,66.74,,United States
9204,1/16/2013,35.03,,Canada
9171,1/17/2013,36.23,,Canada
9205,1/17/2013,31.55,,Canada
9206,1/17/2013,34.63,,Canada
9207,1/17/2013,16.05,,Canada
9208,1/17/2013,26.25,,Canada
6147,1/17/2013,163.67,,Canada
6147,1/17/2013,17.76,,Canada
9209,1/17/2013,48.1,,Canada
9097,1/17/2013,12.08,,Canada
9210,1/17/2013,38.98,,Canada
9211,1/17/2013,49.72,,Canada
9213,1/17/2013,64.96,,Canada
9212,1/17/2013,137.68,,Canada
8989,1/18/2013,54.02,,Canada
9215,1/18/2013,26.1,,Canada
8022,1/18/2013,74.58,,Canada
7876,1/18/2013,32.71,,Canada
9216,1/18/2013,66.84,,Canada
9217,1/18/2013,157.88,,Canada
4986,1/18/2013,151.35,,Canada
6348,1/18/2013,11.41,,Canada
9219,1/18/2013,12.2,,Canada
8013,1/18/2013,37.21,,Canada
9220,1/18/2013,40.16,,Canada
9221,1/18/2013,217.61,,Canada
9222,1/18/2013,42.94,,Canada
9223,1/19/2013,17.91,,Canada
9224,1/19/2013,15.71,,Canada
9225,1/19/2013,10.79,,Canada
9226,1/19/2013,42.74,,Canada
9227,1/19/2013,17.63,,Canada
9228,1/19/2013,56.81,,Canada
9229,1/20/2013,43.79,,Canada
9230,1/20/2013,42.88,,Canada
9231,1/20/2013,33.56,,Canada
1246,1/20/2013,29.04,,Canada
9232,1/20/2013,85.31,,Canada
582,1/21/2013,54.47,,Canada
9233,1/21/2013,152.95,,Canada
9234,1/21/2013,17.97,,Canada
9235,1/21/2013,249,,Canada
9206,1/21/2013,81.7,,Canada
8257,1/21/2013,73,,Canada
9236,1/21/2013,25.76,,Canada
8059,1/21/2013,115.92,,Canada
9238,1/21/2013,73.59,,Canada
9239,1/21/2013,28.25,,Canada
5179,1/22/2013,71.64,,Canada
9241,1/22/2013,39.94,,Canada
8015,1/22/2013,244.42,,Canada
8271,1/22/2013,233.8,,Canada
9242,1/22/2013,58.49,,Canada
2651,1/22/2013,240.83,,Canada
9244,1/22/2013,14.41,,Canada
5910,1/22/2013,7.04,,Canada
9245,1/22/2013,30,,Canada
9246,1/22/2013,188.09,,Canada
8306,1/22/2013,98.13,,Canada
6455,1/22/2013,33.28,,Canada
9237,1/22/2013,86.84,,Canada
9248,1/22/2013,34.07,,Canada
9250,1/22/2013,84.58,,Canada
9249,1/22/2013,21.95,,Canada
9183,1/23/2013,77.07,,Canada
8295,1/23/2013,40.43,,Canada
3622,1/23/2013,132.83,,Canada
9251,1/23/2013,54.47,,Canada
8618,1/23/2013,4.35,,Canada
8984,1/23/2013,18.38,,Canada
5491,1/23/2013,67.18,,Canada
3314,1/23/2013,100.23,,Canada
3508,1/23/2013,119.39,,Canada
9253,1/23/2013,44.52,,Canada
9254,1/23/2013,55.94,,Canada
9255,1/24/2013,74,,United States
9256,1/24/2013,14.46,,Canada
9151,1/24/2013,18.87,,Canada
8933,1/24/2013,205.6,,Canada
8502,1/24/2013,74.08,,Canada
9257,1/24/2013,44.61,,Canada
9258,1/24/2013,162.35,,Canada
9260,1/24/2013,21.64,,Canada
9260,1/25/2013,8.7,,Canada
9261,1/25/2013,43,,Canada
8953,1/25/2013,211.14,,Canada
8951,1/25/2013,15.71,,Canada
2981,1/25/2013,86.84,,Canada
9262,1/25/2013,22.09,,Canada
9252,1/25/2013,91.36,,Canada
5630,1/26/2013,21.81,,Canada
9263,1/26/2013,8.53,,Canada
8767,1/26/2013,34.63,,Canada
9264,1/26/2013,81.47,,Canada
9265,1/26/2013,19.32,,Canada
9266,1/26/2013,8.2,,United States
9267,1/26/2013,16.5,,Canada
9243,1/26/2013,53.38,,Canada
9268,1/27/2013,21.7,,United States
9269,1/27/2013,34.39,,Canada
8164,1/27/2013,4.04,,Canada
9270,1/27/2013,7.8,,Canada
8324,1/27/2013,96.22,,Canada
5232,1/27/2013,24.75,,Canada
3375,1/27/2013,54.41,,Canada
9272,1/28/2013,131.67,,Canada
9272,1/28/2013,131.67,,Canada
9273,1/28/2013,12.94,,Canada
6813,1/28/2013,229.96,,Canada
9265,1/28/2013,19.32,,Canada
9275,1/28/2013,9.24,,Canada
9276,1/28/2013,169.05,,Canada
9277,1/28/2013,43.43,,Canada
9278,1/28/2013,39.06,,Canada
9279,1/28/2013,37.64,,Canada
9280,1/29/2013,39.1,,Canada
9281,1/29/2013,152.97,,Canada
9282,1/29/2013,240.36,,Canada
9283,1/29/2013,141.65,,Canada
3142,1/29/2013,9.27,,Canada
9284,1/29/2013,11.19,,Canada
9285,1/29/2013,54.01,,Canada
8395,1/29/2013,53.92,,Canada
9286,1/29/2013,3.85,,United States
9287,1/29/2013,31.64,,Canada
555,1/29/2013,160.65,,Canada
9288,1/30/2013,139.72,,Canada
6396,1/30/2013,41.75,,Canada
9290,1/30/2013,118.65,,Canada
9187,1/30/2013,10.11,,Canada
9233,1/30/2013,91.25,,Canada
2777,1/30/2013,24.69,,Canada
9291,1/30/2013,13.56,,Canada
5492,1/30/2013,96.56,,Canada
2924,1/30/2013,183.66,,Canada
9292,1/30/2013,82.91,,Canada
9293,1/30/2013,28.61,,Canada
9293,1/30/2013,26.67,,Canada
9293,1/30/2013,30.56,,Canada
9294,1/30/2013,6.78,,Canada
8073,1/31/2013,82.64,,Canada
4667,1/31/2013,110.25,,Canada
9295,1/31/2013,67.31,,Canada
9297,1/31/2013,8.08,,Canada
5232,1/31/2013,34.1,,Canada
8943,1/31/2013,105.84,,Canada
8324,1/31/2013,65.54,,Canada
9298,1/31/2013,50,,Canada
9299,1/31/2013,43.96,,Canada
9296,1/31/2013,230.54,,Canada
9300,1/31/2013,15.26,,Canada
6767,1/31/2013,88.03,,Canada
7760,1/31/2013,76.5,,Canada
3391,2/1/2013,147.11,,Canada
9303,2/1/2013,67.26,,Canada
9304,2/1/2013,61.16,,Canada
8682,2/1/2013,155.77,,Canada
9305,2/1/2013,149.05,,Canada
9306,2/1/2013,37.26,,United States
9308,2/1/2013,27.93,,Canada
9310,2/2/2013,39.78,,Canada
9311,2/2/2013,65.81,,Canada
4041,2/2/2013,72.21,,Canada
9312,2/2/2013,60.84,,Canada
9313,2/2/2013,39.42,,Canada
9315,2/2/2013,17.33,,Canada
9316,2/3/2013,43.84,,Canada
9317,2/3/2013,87.69,,Canada
9318,2/3/2013,3.47,,Canada
9318,2/3/2013,36.33,,Canada
9319,2/3/2013,5.42,,Canada
5164,2/3/2013,53.9,,Canada
5759,2/3/2013,530.41,,Canada
9320,2/3/2013,52.15,,Canada
9321,2/3/2013,30.51,,Canada
9322,2/3/2013,624,,Canada
8926,2/4/2013,20.23,,Canada
8251,2/4/2013,39.66,,Canada
9324,2/4/2013,51.72,,Canada
9325,2/4/2013,29.72,,Canada
8838,2/4/2013,141.45,,Canada
9307,2/4/2013,95.92,,Canada
3386,2/4/2013,116.47,,Canada
9259,2/4/2013,57.41,,Canada
9326,2/4/2013,59.25,,Canada
6167,2/4/2013,145.46,,Canada
7454,2/4/2013,172.72,,Canada
7731,2/4/2013,22.37,,Canada
9328,2/4/2013,259.26,,Canada
9329,2/4/2013,66.94,,Canada
8932,2/4/2013,34.02,,Canada
9330,2/4/2013,41.95,,Canada
4950,2/5/2013,47.54,,Canada
9331,2/5/2013,198.5,,Canada
9332,2/5/2013,48.7,,Canada
9332,2/5/2013,236.79,,Canada
9333,2/5/2013,31.53,,Canada
7415,2/5/2013,259.45,,Canada
8527,2/5/2013,61.09,,Canada
8271,2/5/2013,357.98,,Canada
9334,2/5/2013,240.29,,Canada
5538,2/5/2013,82.53,,Canada
9335,2/5/2013,26.31,,Canada
8524,2/5/2013,132.59,,Canada
9336,2/5/2013,7.73,,Canada
9337,2/5/2013,50.17,,Canada
9338,2/6/2013,30.87,,Canada
9030,2/6/2013,147.75,,Canada
9339,2/6/2013,22.71,,Canada
9340,2/6/2013,32.97,,Canada
9341,2/6/2013,206.28,,Canada
5732,2/6/2013,40.95,,Canada
9276,2/6/2013,115.17,,Canada
8209,2/6/2013,202.86,,Canada
9108,2/7/2013,16.98,,Canada
9342,2/7/2013,31.19,,Canada
9330,2/7/2013,209.74,,Canada
9343,2/7/2013,165.83,,Canada
9344,2/7/2013,59.24,,Canada
9345,2/7/2013,54.5,,Canada
7506,2/7/2013,65.48,,Canada
2827,2/7/2013,11.3,,Canada
8759,2/7/2013,143.23,,Canada
2092,2/7/2013,18.98,,Canada
4641,2/7/2013,23.02,,Canada
7004,2/7/2013,89.25,,Canada
3596,2/8/2013,259.82,,Canada
9346,2/8/2013,35.43,,Canada
9347,2/8/2013,20.21,,Canada
9348,2/8/2013,55.03,,Canada
6607,2/8/2013,50.82,,Canada
9349,2/8/2013,37.29,,Canada
8412,2/8/2013,17.23,,Canada
9351,2/8/2013,267.33,,Canada
9269,2/9/2013,94.34,,Canada
2366,2/9/2013,66.89,,Canada
8317,2/9/2013,41.77,,Canada
7130,2/9/2013,104.71,,Canada
9352,2/9/2013,16.96,,Canada
9353,2/9/2013,60,,Canada
9354,2/9/2013,95.55,,Canada
9356,2/10/2013,4.52,,Canada
7949,2/10/2013,39.9,,Canada
9357,2/10/2013,53.39,,Canada
8672,2/11/2013,200.76,,Canada
9359,2/11/2013,180.35,,Canada
9360,2/11/2013,334.48,,Canada
9361,2/11/2013,87.05,,Canada
9362,2/11/2013,80.75,,Canada
4538,2/11/2013,49.67,,Canada
5243,2/11/2013,67.52,,Canada
5291,2/11/2013,90.91,,Canada
9363,2/11/2013,21.47,,Canada
9364,2/11/2013,7.14,,Canada
5164,2/11/2013,166.58,,Canada
9365,2/11/2013,138.39,,Canada
9366,2/12/2013,44.63,,Canada
9367,2/12/2013,59.82,,Canada
9368,2/12/2013,32.49,,Canada
9327,2/12/2013,278.94,,Canada
9370,2/12/2013,68.93,,Canada
9371,2/12/2013,159.53,,Canada
8425,2/12/2013,41.79,,Canada
9372,2/12/2013,51.45,,Canada
9373,2/12/2013,18.7,,Canada
7651,2/12/2013,85.15,,Canada
6015,2/12/2013,395.47,,Canada
9376,2/13/2013,34.69,,Canada
9377,2/13/2013,138.6,,Canada
9327,2/13/2013,48.86,,Canada
8425,2/13/2013,29.87,,Canada
9378,2/13/2013,47.12,,Canada
9379,2/13/2013,103,,Canada
9380,2/13/2013,88.48,,Canada
9005,2/13/2013,63.56,,Canada
9381,2/13/2013,35.6,,Canada
9321,2/13/2013,6.33,,Canada
8530,2/13/2013,18.08,,Canada
9382,2/13/2013,11.55,,Canada
8781,2/13/2013,46.1,,Canada
8602,2/14/2013,124.36,,Canada
9383,2/14/2013,24.52,,Canada
9384,2/14/2013,45.65,,Canada
9385,2/14/2013,112.21,,Canada
8421,2/14/2013,6.67,,Canada
7415,2/14/2013,227.95,,Canada
9387,2/15/2013,41.06,,Canada
9388,2/15/2013,75.55,,Canada
9389,2/15/2013,27.29,,Canada
5799,2/15/2013,59.44,,Canada
9390,2/15/2013,175.66,,Canada
8848,2/15/2013,28.51,,Canada
9381,2/15/2013,41.92,,Canada
8941,2/15/2013,46.38,,Canada
8327,2/15/2013,151.46,,Canada
9391,2/15/2013,84.98,,Canada
9078,2/15/2013,95.65,,Canada
9392,2/16/2013,64.68,,Canada
5847,2/16/2013,252.82,,Canada
9393,2/16/2013,2.49,,Canada
9394,2/16/2013,70.25,,Canada
9395,2/16/2013,27.8,,United States
9396,2/17/2013,38.75,,Canada
9397,2/17/2013,114.72,,Canada
9398,2/17/2013,37.29,,Canada
9399,2/17/2013,27.83,,Canada
9400,2/17/2013,32.71,,Canada
9401,2/17/2013,59.05,,Canada
6298,2/18/2013,56.5,,Canada
9403,2/18/2013,28.51,,Canada
9404,2/18/2013,93.6,,Canada
9405,2/19/2013,8.59,,Canada
9406,2/19/2013,45.15,,Canada
2482,2/19/2013,157.13,,Canada
4950,2/19/2013,16.74,,Canada
9407,2/19/2013,4.31,,Canada
9408,2/19/2013,137.2,,Canada
6942,2/19/2013,40.68,,Canada
9409,2/19/2013,77.18,,Canada
8473,2/19/2013,1201.2,,Canada
8524,2/19/2013,50.12,,Canada
9410,2/19/2013,32.71,,Canada
9411,2/20/2013,177.12,,Canada
9412,2/20/2013,4.93,,Canada
4912,2/20/2013,30.62,,Canada
9413,2/20/2013,233.46,,Canada
6411,2/20/2013,80.96,,Canada
9172,2/20/2013,259.79,,Canada
9414,2/20/2013,1104.12,,Canada
8984,2/20/2013,132.25,,Canada
9416,2/20/2013,148.05,,Canada
3593,2/21/2013,111.76,,Canada
1246,2/21/2013,22.37,,Canada
9417,2/21/2013,6.8,,United States
4444,2/21/2013,33.27,,Canada
8271,2/21/2013,78.72,,Canada
9418,2/21/2013,44.07,,Canada
9419,2/21/2013,20.95,,Canada
9420,2/21/2013,59.55,,Canada
9306,2/21/2013,135,,United States
8461,2/21/2013,109.44,,Canada
9381,2/21/2013,201.67,,Canada
9421,2/21/2013,33.05,,Canada
9410,2/21/2013,32.71,,Canada
5759,2/21/2013,110.57,,Canada
9181,2/21/2013,88.2,,Canada
9046,2/22/2013,34.6,,Canada
9422,2/22/2013,66.56,,Canada
8937,2/22/2013,102.27,,Canada
4618,2/22/2013,68.03,,Canada
2981,2/22/2013,79.95,,Canada
9276,2/22/2013,193.47,,Canada
6527,2/22/2013,117.43,,Canada
9423,2/22/2013,27.23,,Canada
9424,2/22/2013,15.82,,Canada
9425,2/22/2013,38.99,,Canada
9426,2/22/2013,124.92,,Canada
9427,2/22/2013,32.54,,Canada
9428,2/22/2013,8.82,,Canada
9429,2/23/2013,87.58,,Canada
9429,2/23/2013,87.58,,Canada
4897,2/23/2013,94.13,,Canada
9430,2/23/2013,29.19,,Canada
9431,2/23/2013,46.14,,Canada
9432,2/23/2013,22.49,,Canada
9433,2/23/2013,72.35,,Canada
6271,2/23/2013,21.95,,Canada
9367,2/24/2013,66.82,,Canada
9434,2/24/2013,87.58,,Canada
9435,2/24/2013,97.45,,Canada
5724,2/24/2013,34.66,,Canada
9436,2/24/2013,39.9,,Canada
9437,2/25/2013,145.6,,Canada
1251,2/25/2013,63.95,,Canada
9438,2/25/2013,47.25,,Canada
7171,2/25/2013,32.49,,Canada
6566,2/25/2013,17.6,,United States
9439,2/25/2013,48.99,,Canada
990,2/25/2013,135.35,,Canada
5496,2/25/2013,25.31,,Canada
9440,2/25/2013,28.39,,Canada
9442,2/25/2013,24.35,,Canada
9444,2/26/2013,18.65,,Canada
5169,2/26/2013,33.73,,Canada
9445,2/26/2013,88.88,,Canada
5353,2/26/2013,28.31,,Canada
9446,2/26/2013,178.99,,Canada
9447,2/26/2013,127.8,,Canada
9448,2/26/2013,271.2,,Canada
9441,2/26/2013,35.18,,Canada
9449,2/26/2013,170.46,,Canada
8521,2/26/2013,18.98,,Canada
9450,2/26/2013,110.54,,Canada
9451,2/26/2013,16.84,,Canada
9386,2/26/2013,170.73,,Canada
9452,2/26/2013,97.69,,Canada
9453,2/26/2013,45.2,,Canada
7173,2/26/2013,37.8,,Canada
9454,2/27/2013,25.54,,Canada
6455,2/27/2013,24.97,,Canada
9455,2/27/2013,20.34,,Canada
6788,2/27/2013,48.44,,Canada
9456,2/27/2013,34.35,,Canada
9457,2/27/2013,25.09,,Canada
9459,2/27/2013,116.79,,Canada
9460,2/27/2013,164.04,,Canada
3739,2/27/2013,20.58,,Canada
9462,2/28/2013,73.17,,Canada
9463,2/28/2013,60.68,,Canada
1917,2/28/2013,92.35,,Canada
9464,2/28/2013,50.57,,Canada
9465,2/28/2013,148.3,,Canada
4912,2/28/2013,49.61,,Canada
